track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,mode,speechiness,tempo,valence
Fi9kvu82li633sCIaHl10M,38,0.992,0.389,73333,0.0142,0.926,0.0873,Major,0.0341,85.227,0.11
x66OCJ0UFEnLvcENveX4VG,65,0.0768,0.693,190733,0.789,1.19e-6,0.178,Minor,0.0315,130.025,0.795
aZQT5S8hDIlSpJaPpDQCZn,40,0.534,0.776,160133,0.653,0,0.094,Major,0.299,110.007,0.695
9GsZWMAi7Kw0mN7Yly9TT6,35,0.992,0.345,353840,0.0236,0.902,0.138,Major,0.0505,135.7,0.0557
sJAZRpcaJwAQ6WzLsW1dOB,28,0.76,0.626,323493,0.524,0,0.775,Major,0.92,118.368,0.478
9oqNWS3R9z2mbL5u6YYA1C,57,2.64e-5,0.366,260680,0.847,0,0.228,Major,0.035,166.17,0.606
QAgbffukyHdoV7e1wTQCHC,31,0.986,0.204,295640,0.083,0.783,0.0821,Major,0.121,53.716,0.174
ythpTQg60HaLSsdymEdkof,12,0.797,0.577,180113,0.29,0,0.717,Major,0.944,78.632,0.634
I8Ln0mIFus0t8VmmeQ1CF0,58,1.35e-5,0.264,343893,0.812,0.108,0.0962,Major,0.031,94.095,0.458
A2HxkSj0qwUpcVgqe1pa8g,25,0.992,0.0973,177053,0.0423,0.0286,0.114,Major,0.0506,76.856,0.0356
6hgfp1PuOHWqew6ox77KWn,44,0.977,0.419,203960,0.134,0.754,0.107,Minor,0.0323,143.937,0.531
qG2kMYjtV6CkLSlie4CuHB,17,0.894,0.484,102440,0.904,1.17e-6,0.767,Major,0.888,107.678,0.175
lxsI6r5xiEdwGuPCidaEsj,34,0.795,0.577,391773,0.474,0,0.726,Major,0.894,89.767,0.323
30eem0NB0McenkD6W0kVE6,72,3.43e-5,0.486,198267,0.904,2.83e-5,0.0947,Minor,0.0638,173.734,0.786
HxSgHGIfAgSuKpQmTmcBJD,49,0.0018,0.782,202387,0.569,0,0.115,Major,0.0413,96.085,0.742
FDOuHXc6cjlNmsWrfO4bod,40,0.00939,0.435,230661,0.937,0.00106,0.0761,Major,0.0749,135.09,0.266
qza6EtpIeXCvZcZcEwfcfk,16,0.836,0.58,202133,0.628,0,0.777,Major,0.87,101.388,0.552
7eDkNLCf2NnzHdxKmwC7hG,12,0.939,0.723,68893,0.563,0,0.686,Major,0.95,82.333,0.504
bYdP9peyZMTVxo8XjXntpV,15,0.851,0.508,430200,0.378,0,0.898,Major,0.942,97.582,0.415
zJHrRlOTMtcez9S9NFP3YX,30,0.992,0.565,210147,0.117,0.254,0.138,Major,0.0479,101.936,0.576
UlZ8jvs6ksbd4JgJGWOybV,12,0.84,0.573,253466,0.606,6.8e-6,0.481,Major,0.933,107.659,0.542
RKuV5rQQ87wqIas0m5I4Tf,51,0.0486,0.469,253427,0.669,0.577,0.111,Major,0.0314,153.976,0.297
nyF6w0YPpo1IMhki2lcsuo,30,0.78,0.57,142067,0.912,0,0.711,Major,0.938,102.525,0.442
pxDOs3BysTPM5t8ti1wfMU,71,0.0146,0.649,219440,0.517,1.63e-6,0.145,Minor,0.0297,119.997,0.35
cXhdUlHklZQrEl309Fqeak,12,0.936,0.438,168073,0.909,0,0.584,Minor,0.84,128.396,0.408
zbqjNe8UVceZ6OTSHPkpJP,24,0.796,0.512,90893,0.23,0.00178,0.491,Major,0.202,136.242,0.463
whgDhGGodsZkJkJHu0PQ3Z,39,0.987,0.259,258733,0.0623,0.756,0.0634,Major,0.0326,64.32,0.122
9AT7EN5e42txQEo7vNph9I,66,0.0249,0.384,246267,0.733,2.61e-5,0.114,Major,0.0318,137.834,0.314
HNmjQorBfSK6fTwRmIXflL,46,0.993,0.242,237747,0.0962,0.897,0.085,Major,0.04,135.879,0.229
0WcBMMd9jQAxsBJgfPp25Z,55,0.333,0.703,144000,0.49,0.828,0.424,Major,0.0304,100.028,0.708
TZHAdFPUcKCvK0kh17Y625,30,0.99,0.278,174267,0.0269,0.917,0.0705,Major,0.0388,70.018,0.0343
zJvcfQ1Hzk6d9RqIV2qhiN,38,0.767,0.482,314195,0.784,0,0.857,Major,0.819,89.505,0.341
loZZfXIHtmIkntQkYI9mjK,58,0.0184,0.254,173093,0.857,0,0.0767,Major,0.0604,92.328,0.293
oSkkduVRsxdRoXpRpJsw5N,33,9.11e-4,0.566,259973,0.957,6.67e-4,0.676,Minor,0.073,120.031,0.387
bsPBn3G9ZztS1ciKLte5Ts,56,0.104,0.645,187320,0.843,0,0.249,Major,0.0475,92.357,0.534
seLqLnEDyqZ2LHO5ES7IMn,21,0.861,0.492,164533,0.832,0,0.608,Major,0.938,76.405,0.252
xu6Tx5FnTy5XHeCvRFmKPp,24,0.893,0.571,170827,0.889,0,0.949,Minor,0.928,82.91,0.26
NOqUdBVULskOtSIq5pOYWI,62,0.0916,0.435,287091,0.423,6.59e-4,0.132,Major,0.024,91.137,0.451
S32zLYOl4Y2v26lMmSGC1Q,71,0.0047,0.282,403453,0.605,0.00144,0.103,Minor,0.0294,103.929,0.0783
DfeFWwh6LMRSqf66DxaNSo,64,0.00279,0.432,231653,0.684,0,0.132,Minor,0.199,181.89,0.44
ugZixgdQjf0vOgHRDPLqgf,24,0.859,0.474,273049,0.589,0,0.757,Minor,0.951,84.737,0.442
GZEVrjvgx6yLMczwYPwwXz,50,0.405,0.343,450600,0.755,0.688,0.188,Major,0.0325,105.174,0.88
Vg1KKCDF3eAIrQO7JsBux7,53,0.0223,0.303,258320,0.736,0.0328,0.107,Minor,0.0728,170.826,0.444
6tws5zFOqKoRPzuNzcRAi7,31,0.97,0.302,114960,5.89e-4,0.918,0.113,Minor,0.2,66.152,0.479
xpf86iyGQZR0dOE3X9OIMc,56,0.985,0.684,237867,0.253,0.0317,0.118,Major,0.0341,102.94,0.521
j0ejNYcM5s3qQNwV3D87N5,54,0.655,0.699,252067,0.197,0,0.0716,Major,0.0383,122.871,0.361
ypAzUxcQgwZN9B44OzPoH8,21,0.648,0.63,580600,0.712,0,0.804,Major,0.957,136.249,0.27
pxaMooN2SreD0cRQxhd2Jt,28,0.992,0.44,272501,0.129,0.921,0.123,Minor,0.0734,83.976,0.0628
l0n2EeBRAKi9XnsTOxmRqp,80,0.872,0.657,232533,0.291,0,0.114,Major,0.0293,103.973,0.298
khDpQQuG4bnHQU9a1b1jXl,13,0.846,0.557,228880,0.913,0,0.886,Major,0.908,123.579,0.25
dxU9ik2KHRTfLvHSwr3pjF,54,0.0278,0.512,178427,0.84,0.142,0.077,Major,0.0464,134.466,0.0589
zZajAwWwiNr26iRvkCrP0U,25,0.805,0.448,251787,0.968,1.95e-6,0.974,Minor,0.705,81.747,0.226
wbMrU2ZkFzsaCoISlZAUAS,30,0.707,0.621,363632,0.493,0,0.963,Major,0.937,137.115,0.492
eOucxgXz1bKuTkdjlsH1Ci,59,0.828,0.521,232653,0.396,7.66e-4,0.1,Major,0.0468,77.046,0.398
PpA2wImcl3mR8tMUwXWKGx,4,0.982,0.131,330227,0.0732,0.81,0.169,Minor,0.0457,87.361,0.036
lPq9Us9ETuCECMYKHrN1dg,10,0.933,0.481,229307,0.682,5.64e-5,0.907,Major,0.881,107.614,0.089
WRxwoL9pqh9EqIjaJnC0iJ,64,0.00871,0.464,298920,0.815,0.201,0.162,Major,0.0368,161.845,0.467
sbDl90ljektxI82MhUtnb1,42,0.991,0.138,181400,0.0318,0.735,0.348,Minor,0.0363,145.926,0.0491
odEj3PVjknkUDnoPNe0szL,33,0.897,0.321,185883,0.15,0.846,0.101,Major,0.039,96.357,0.403
hDMegwQ5JupTmMsw9PS7x9,24,0.86,0.446,227053,0.908,2.8e-6,0.678,Major,0.93,99.637,0.289
VC93KXeecNIvx8Fn84Ivd6,17,0.703,0.651,61253,0.943,0,0.862,Minor,0.66,59.339,0.37
Nx26oB2bKwGS2sFYtKGvzE,51,0.294,0.316,221827,0.756,0.429,0.351,Major,0.1,165.963,0.332
mYBMtep7IvDmEe08zvowZa,30,0.927,0.422,686853,0.12,0.869,0.157,Major,0.0471,78.289,0.3
zO86tTY1Pw7bvtqU40KUKh,62,4.56e-4,0.519,190707,0.892,5.25e-4,0.572,Minor,0.113,174.027,0.559
dptZNcpMlblJy6wytcCi6N,26,0.911,0.207,129867,0.00618,0.295,0.0728,Major,0.0488,67.909,0.0366
6tEzl0m5MZ2atcwR4JsEdF,24,0.691,0.471,128173,0.941,0,0.934,Minor,0.953,82.186,0.15
n5E22tPiPbWFkJMNqw1Ew2,30,0.981,0.15,314987,0.203,0.0222,0.0758,Major,0.0452,67.182,0.0834
3jt1yKtrRMpuHlWP4sQpQ0,19,0.795,0.442,400540,0.756,0,0.905,Major,0.948,172.058,0.442
3JPOflGFSjSiDz6MzaFZz4,20,0.884,0.57,173035,0.929,0,0.449,Minor,0.884,84.924,0.142
kAIXtYxwDr8IhHYZh4B2po,52,0.133,0.477,225187,0.808,1.3e-4,0.176,Minor,0.0571,100.004,0.433
iTGPBW19auigo3rvxV70aL,60,5.65e-4,0.378,234107,0.979,0.0159,0.226,Minor,0.133,125.1,0.535
RS6pwZ9fHUZ5xqNxV5iFgl,27,0.742,0.538,144840,0.641,0,0.927,Major,0.944,79.347,0.298
1Esav2R3gyDUvK4NB1V5qk,64,0.347,0.669,275507,0.707,7.16e-4,0.0997,Minor,0.0478,124.335,0.806
1CqjI9wJLKnZr7Vx8USgMf,52,0.982,0.743,238429,0.191,0.879,0.0909,Minor,0.0436,120.009,0.0885
SOxBZruaPU35NJvjEKABXt,22,0.365,0.528,252680,0.281,5.51e-4,0.11,Major,0.0291,95.748,0.0516
NxAqqRkklKLVBDLdE5fs3x,25,0.8,0.46,61667,0.92,0,0.859,Major,0.944,83.957,0.105
f646yIB91lx2Q8EVrY4Dq8,25,0.789,0.593,217284,0.827,0,0.658,Major,0.923,114.158,0.471
D8rgxAQNkdNgdP65ifj8Q3,19,0.293,0.689,167734,0.621,0,0.953,Major,0.956,78.178,0.229
MSmozWqtspfdS8LaYYtxKZ,64,0.56,0.441,220173,0.644,0,0.109,Major,0.0363,141.733,0.349
gpVNTJRBVPe7g0g8etqoV1,28,0.993,0.424,204653,0.167,0.868,0.102,Minor,0.0349,73.562,0.327
qhZzhEb3q6ZOt4aq0XCDLx,15,0.792,0.648,127520,0.625,0,0.929,Minor,0.847,88.119,0.575
s5mvjkJILLzsjHFFksjDa7,40,0.844,0.54,160827,0.0841,0,0.18,Major,0.0876,80.682,0.495
lYhDogFnc7bRROVQ28v1JS,16,0.927,0.403,214919,0.952,0,0.709,Major,0.916,81.789,0.277
hsCjqjBQ4kq3j2Im1weNfJ,16,0.823,0.634,358147,0.521,0,0.699,Major,0.933,102.734,0.375
EO6xJlm2aBJVf3VeFTAZ2V,32,0.663,0.0951,309000,0.557,0.824,0.0653,Major,0.0395,77.131,0.0814
jTw0N45Fzg7eSLfKR8sWk6,25,0.863,0.677,303293,0.672,0,0.79,Major,0.925,87.98,0.615
2ZNmPumZefEPvNi2CZXo8M,31,0.877,0.258,269667,0.0456,0.443,0.144,Major,0.0364,99.98,0.0406
tFp2rlN3sdk9XfOYfOEj0A,53,0.0133,0.229,215653,0.871,2.18e-6,0.266,Major,0.103,86.965,0.395
D1sKxyQmt4YwXI1PQZYLE1,16,0.808,0.667,76173,0.929,0,0.911,Major,0.591,127.709,0.467
iIx78BUvjgjUFYMsZsgu4q,26,0.995,0.371,383427,0.0832,0.848,0.105,Minor,0.0447,115.888,0.165
Dsd81OJ5e39uRlKVSrcw1x,33,0.835,0.65,179773,0.829,8.31e-6,0.843,Minor,0.919,121.807,0.26
CDAf96TvUtcG1xewBuhwO0,22,0.954,0.443,133453,0.846,0,0.952,Major,0.952,176.38,0.0468
hJMWXtGgyIppiBq7zR05fZ,55,3.03e-4,0.616,235360,0.807,2.37e-5,0.193,Major,0.0348,111.054,0.637
BcUF42QsQX125RDdX0UR7c,50,0.874,0.364,150667,0.571,0.867,0.121,Major,0.0453,84.899,0.38
9XgYqyCMqdGDcCwWPBQEGf,49,0.00233,0.494,227840,0.834,0.00495,0.0836,Minor,0.0475,113.261,0.214
EmsfxGyfdtu57CF1zlzf4T,34,0.893,0.428,180267,0.982,9.56e-6,0.597,Minor,0.748,129.112,0.0345
ngKqe93w0ObhysypKPsPEC,70,0.799,0.444,228147,0.398,0,0.114,Major,0.03,79.874,0.361
foTzpYfCHLCcMgdC3kHXIi,40,0.00905,0.443,319280,0.979,6.48e-6,0.178,Major,0.0801,144.995,0.177
dgjHdeq3rNdklinpVaKeMD,16,0.694,0.586,137448,0.405,0,0.45,Minor,0.936,89.365,0.751
k0FGOj4LqtiRpmam1GLreu,13,0.799,0.399,337283,0.866,0,0.841,Minor,0.932,77.359,0.0948
YRpHZKJbDSamTIxZaT3aPL,16,0.904,0.67,236000,0.476,0,0.75,Major,0.888,127.824,0.765
j53GU5bOVMEjLUWgIzij1l,11,0.673,0.623,343867,0.469,0,0.696,Major,0.939,106.836,0.501
2QQaPlotVIPfOJcoWfXS54,34,0.977,0.455,154653,0.0992,0.054,0.27,Major,0.0466,122.987,0.348
YHKxp3ZScvddJTM3U3rdk4,55,0.0614,0.625,175160,0.76,0,0.116,Minor,0.0388,136.541,0.697
JH9cW3fx749LOTVkXmusU2,34,0.772,0.483,280387,0.879,0,0.689,Minor,0.922,62.715,0.449
imklmJwpIYR7jxPYQXYYrm,82,0.0102,0.515,238640,0.43,1.41e-4,0.129,Major,0.0369,91.841,0.104
4HZx6NLgi3BEmRnvHM7fsF,53,0.00568,0.573,195427,0.729,0.00728,0.396,Minor,0.0415,119.232,0.665
0yiAvpWkLiF6fbBGiZ5TyG,53,0.00195,0.654,169827,0.749,0,0.0956,Minor,0.0257,108.004,0.774
klZopYsSPRvZNcjFCwfocb,28,0.974,0.392,132627,0.00123,0.0121,0.112,Major,0.0442,63.481,0.0337
lAFqgqnOCDisCopglnJ2Ta,23,0.749,0.622,293593,0.759,0,0.925,Minor,0.944,84.99,0.327
zu4uSunuxAZUbsc6xkCSon,63,4.67e-4,0.617,254510,0.704,1.33e-5,0.326,Major,0.0301,99.804,0.358
ROWuywhlCfVd0c7URRVLhg,0,0.938,0.0769,688173,0.0697,0.776,0.128,Major,0.0426,177.832,0.0362
zeIRdEXpd0CfiEfn1nKrVp,46,0.974,0.219,637533,0.0937,0.897,0.278,Minor,0.0434,124.612,0.0347
t5dN8aZ2dRoqStw56PmAkF,37,0.737,0.425,223396,0.951,0,0.851,Major,0.895,133.903,0.0679
JwWsST7Uv8ssgtxXPcuC0o,58,0.00235,0.334,397768,0.854,0.00114,0.158,Minor,0.0494,100.175,0.284
6IC6M8ZcuvTz6exl8Vpb7t,16,0.754,0.637,76395,0.391,0,0.95,Major,0.924,125.604,0.409
A00hncUrB0JH4fzoLeHnN1,12,0.718,0.598,271173,0.515,0,0.846,Minor,0.942,76.027,0.516
kmgnGvBN4NhAXY1Gkmn1eZ,58,0.425,0.609,226333,0.832,4.44e-5,0.17,Major,0.039,105.023,0.654
PwQYtF4WoFp0GblZYrLmS5,63,0.556,0.568,291667,0.463,4.59e-6,0.101,Major,0.0328,145.534,0.354
qGddvp4kLNGOwkcogaz7uq,62,0.0189,0.564,246333,0.945,0,0.359,Major,0.0493,101.003,0.399
Bcve7wYWgDtDTmNncCTnhJ,21,0.899,0.563,300619,0.548,0,0.665,Major,0.924,94.86,0.452
DeKm2Sl0V8LDu0vSjGB7ig,13,0.151,0.487,279160,0.878,0,0.568,Minor,0.336,100.585,0.248
CtVsqEcm3t14UqBUEyLrgA,58,0.031,0.473,221413,0.82,1.55e-5,0.0414,Major,0.0408,84.893,0.678
0j3N3uvoIcG5YrWTrB0IoI,18,0.925,0.456,291627,0.902,0,0.758,Major,0.933,88.107,0.203
pX2yIrGx5lukYCy0OyOvlX,44,0.826,0.623,140480,0.917,0,0.792,Minor,0.865,123.77,0.342
w1mHLvji7Z8shji8fR3JmW,67,0.758,0.679,188280,0.63,7.06e-5,0.111,Major,0.158,123.082,0.558
Iu8TkTT1R3qQkwer8mda5Q,30,0.649,0.62,99707,0.728,0,0.673,Major,0.919,93.201,0.477
LGUPScy6JGklXIpZEAEl7p,34,0.996,0.344,108707,0.0581,0.846,0.103,Minor,0.0405,71.081,0.234
KkXLTuWC9SgoWZJuxrKZTy,15,0.71,0.649,65000,0.86,0,0.726,Minor,0.937,69.629,0.383
9hz8bjdQ0tQ6XlR8itTAPM,11,0.84,0.488,207453,0.107,1.29e-6,0.115,Major,0.0382,83.08,0.296
hQJyAdgtQ9vIF8YdB0o80Q,35,0.989,0.31,237533,0.0414,0.804,0.0935,Major,0.0446,95.459,0.0752
vdReHwE3rlj6ZKDywj9K4D,43,0.928,0.109,403493,0.13,0.87,0.0941,Major,0.0383,78.686,0.0365
EdCWIpXWeHcrV6qaWLsRJn,60,0.0097,0.486,211453,0.623,3.4e-5,0.178,Minor,0.0309,89.454,0.275
rXxNa5qetZxLU73lDioQdJ,39,0.92,0.586,282853,0.0203,0.884,0.122,Major,0.0376,129.388,0.397
vrw62IySRcqSvlWDBMpK4n,20,0.762,0.653,321920,0.594,0,0.609,Minor,0.947,73.3,0.654
cGFxFcUEL0kFkKqzxO2GsP,12,0.863,0.439,351144,0.73,5.78e-6,0.622,Minor,0.941,92.98,0.146
dGsflJ8JSQL8AjVOgeFbPD,53,0.926,0.442,144733,0.219,0.944,0.144,Major,0.057,118.777,0.587
Gtjkuj6jUYJo22pB52jD0C,32,0.952,0.132,221560,0.0492,0.966,0.108,Major,0.0442,83.129,0.0655
pEtHmRSJSheAhmQM2F1hrw,62,0.0246,0.554,182893,0.849,2.33e-4,0.31,Minor,0.0357,116.992,0.683
52uiTEL71rCLaTl3m49Wys,0,0.979,0.468,95320,0.111,0.943,0.209,Major,0.0345,107.997,0.657
keONMfJTKK73276yEqxLpQ,24,0.985,0.3,540800,0.109,0.907,0.0598,Major,0.0344,88.945,0.389
sOM2ZaJ5ichWnaRTkm60Ya,45,5.58e-4,0.505,218867,0.961,0,0.0857,Minor,0.046,94.998,0.551
iO0jaEERjpgWoMILB9A7Ok,42,0.993,0.274,208627,0.0362,0.939,0.0972,Major,0.0401,79.543,0.0695
DhBaByxyVmDXSyOyQAHYkv,11,0.803,0.772,62573,0.815,0,0.798,Minor,0.869,62.228,0.666
vWaXlBcY6y2niEvN0TvLf2,60,0.00109,0.451,199760,0.929,0.00785,0.442,Major,0.0549,135.767,0.378
Czx02qXKdANVeksrIZYs3R,55,0.887,0.361,168853,0.149,0,0.175,Major,0.0333,107.607,0.302
Rz92w572LHSyt1Ncb8kVjH,17,0.794,0.628,169440,0.429,0,0.0623,Major,0.881,87.302,0.665
KQoghxawJ56EGH9VGigQVl,49,0.586,0.707,104773,0.929,0,0.715,Minor,0.868,96.588,0.495
rp2OkuzbXNbPGxtHCQCwHy,35,0.835,0.584,149920,0.675,0,0.955,Major,0.931,90.371,0.451
97okOsv0npQ7Ns2gVVZjnm,12,0.869,0.561,218969,0.648,0,0.287,Minor,0.903,118.725,0.172
1facElMmLEWMkhTknH29eZ,5,0.984,0.489,166613,0.195,3.79e-5,0.129,Major,0.0845,121.207,0.564
CjoKrsALo4gIucNyW0Ze60,30,0.745,0.573,323533,0.921,0,0.975,Major,0.833,110.211,0.303
nmgvbFS9q8o4qX6smziD6D,68,0.936,0.581,126533,0.28,1.56e-5,0.305,Minor,0.0381,137.831,0.813
KEGl14PWqaRQq2y7bpGaDl,72,0.14,0.634,224627,0.668,0,0.216,Major,0.0291,80.989,0.635
ewFvevZ4wHVfcJB7tagfW1,51,2.75e-4,0.505,188194,0.922,4.65e-6,0.343,Minor,0.0777,144.02,0.31
NTkcAjugC8Plz8wUMIXp7y,44,0.988,0.239,537000,0.0409,0.891,0.095,Major,0.0348,57.066,0.0722
HcY12xEjz2LTspY0xA4kSZ,63,0.0353,0.561,185920,0.716,0,0.122,Major,0.0291,152.089,0.667
qSzeeNBdqddBAEtbXOSZeP,71,0.00388,0.619,457133,0.703,0.205,0.163,Minor,0.0525,115.043,0.709
rDCJ8abKfg6kAx8EzuIXfN,14,0.788,0.659,403600,0.837,0,0.836,Major,0.933,92.731,0.139
S0cIN5JWKHcQjWwzDyP9ei,77,0.338,0.633,168640,0.559,0,0.262,Major,0.313,114.983,0.473
Ek8XVXfNZTePoWlUoccve8,38,0.938,0.512,173270,0.395,0,0.905,Major,0.925,61.914,0.728
ZBRQo31F1QYzhbHnY9yLLi,9,0.717,0.61,88173,0.688,0,0.739,Minor,0.952,72.826,0.486
nNdyFZODLDfQeFHDFRn4AU,14,0.969,0.703,121467,0.581,0,0.751,Major,0.956,95.221,0.733
24mgoN3HATzTZpTmSVz0WL,37,0.99,0.15,224026,0.0432,0.863,0.123,Minor,0.042,88.748,0.0789
0xb5RhysO5beJWJPVPnO6l,52,0.136,0.712,285653,0.568,3.64e-4,0.961,Major,0.031,104.474,0.522
cRO6jDXL94gsWP81iSiLMe,26,0.996,0.365,259747,0.02,0.908,0.0837,Minor,0.0443,116.031,0.102
ldTAvXDbSvEGHjB8ubPJMF,23,0.715,0.678,273224,0.525,0,0.887,Minor,0.947,84.543,0.456
mYaZi9cn4a951YjS2zxjm4,59,0.074,0.468,228627,0.786,0,0.0828,Major,0.0448,112.288,0.4
5KJg5Ey2hT40hvmUGfpldr,57,0.0451,0.806,242667,0.499,7.29e-4,0.038,Major,0.0642,140.337,0.505
cijaz183ql9XiU1DtKR7zn,1,0.992,0.161,182666,0.244,0.916,0.11,Major,0.043,179.839,0.556
8rcr3y9vbOZMRqZ6TC9Bo5,33,0.931,0.111,151293,0.0562,0.943,0.129,Minor,0.0398,67.546,0.0379
2aKuVs9xkL3VcqiTVWbUs3,33,0.81,0.566,188920,0.653,0,0.934,Minor,0.913,96.376,0.227
x1tsrkvGdhQlOoIFDkcL8R,62,0.461,0.354,449373,0.668,0.721,0.159,Major,0.0392,118.54,0.372
z4dm2YwTjspnM3RMqSFTIj,63,0.00933,0.417,242560,0.706,5.72e-4,0.474,Minor,0.0945,127.884,0.512
KMIGqu4XZy1Mi91BLzqbSy,67,0.26,0.377,140920,0.916,0,0.074,Minor,0.0481,75.533,0.912
zGrHkN6JV5Vkd2NL8j19qZ,32,0.989,0.289,202840,0.0206,0.926,0.0801,Major,0.033,54.687,0.0768
DgGwc0AjJMutmMMYdmziDA,67,5.72e-4,0.492,198360,0.932,4.75e-6,0.123,Major,0.052,92.497,0.33
1DRuzl2u1WDgR1E5dK3DEK,25,0.977,0.112,390133,0.0973,0.0452,0.069,Minor,0.0531,62.701,0.0399
P1TIoztjR0GIIaDIBpulvW,39,0.994,0.441,236813,0.00525,0.94,0.0837,Minor,0.0479,107.852,0.0369
KjxcxGcK7R1BZDfcj9mmfZ,61,0.426,0.702,236973,0.901,0.00153,0.0368,Major,0.0264,97.862,0.919
d3HGWfOyviUbLkwkNgk5gA,50,0.989,0.312,251533,0.0141,0.939,0.143,Major,0.0473,65.017,0.0636
hdLKEAe4ilMApYd8x05mah,72,0.193,0.799,215773,0.687,1.88e-4,0.0307,Major,0.0431,108.804,0.965
tvvVrjY58sUrZasRsHyeIA,48,0.637,0.534,290107,0.39,7.59e-4,0.0961,Major,0.027,142.878,0.213
ktvwoiGeh48MPZ79PycEYV,14,0.87,0.482,215821,0.576,0,0.955,Major,0.876,100.29,0.245
OkTvEjk1UaREg4QPJXYCza,49,0.332,0.487,328773,0.429,0,0.207,Minor,0.0391,143.582,0.508
zuD7iWMSZqtej8dNZ1iHsk,28,0.986,0.0737,166000,0.209,0.903,0.103,Minor,0.0488,52.076,0.0461
cdKISoYhKVRsfAERHyNEUW,58,0.756,0.484,232133,0.304,1.11e-5,0.0852,Major,0.0392,127.081,0.326
uozhNiKxrPatRdfoy5fQKu,16,0.8,0.586,204560,0.617,0,0.943,Major,0.936,126.236,0.362
HS8USJZOdqWN0ksBnlQv7T,27,0.935,0.189,70080,0.234,0.866,0.0994,Major,0.0329,90.832,0.226
ZsBnURULYzizcd1K1kdhNP,28,0.786,0.585,327560,0.456,0,0.655,Major,0.94,84.642,0.64
4eXxyqr5WnkKcrin3yHVqb,17,0.736,0.537,138667,0.691,0,0.966,Minor,0.901,77.569,0.0563
Vfk1I6mEPICGgYh190Mdvc,27,0.897,0.502,548933,0.0877,0.826,0.222,Major,0.0418,98.319,0.0873
47usVEV2fYPNb0tMzA1BSK,23,0.947,0.423,181787,0.132,5.32e-6,0.925,Major,0.181,146.915,0.453
y39YNpX2OWyclKgalNxl63,31,0.893,0.1,209000,0.0221,0.853,0.336,Major,0.0348,89.823,0.0642
8WrKhe56S25KbEyfc6mp7C,55,0.226,0.386,200453,0.693,0,0.153,Major,0.0315,155.937,0.395
W6stZB4yqppBvfB72XIZCT,30,0.975,0.473,150120,0.194,0.106,0.131,Major,0.0441,109.963,0.489
zcwOmDBRYwd3UMX2sPB2Cw,60,0.0983,0.466,191573,0.702,1.29e-5,0.242,Major,0.032,150.309,0.47
1LGLIUWQrzvASQz8JYyzuy,12,0.918,0.581,323813,0.849,0,0.625,Minor,0.867,131.946,0.459
4fYhAmOxJeCdzOgogh8IJs,65,0.0014,0.29,333800,0.839,0.476,0.0954,Major,0.078,158.972,0.42
ly3p2YAZpCBcNs3yuX7p7i,32,0.924,0.586,234240,0.462,0,0.811,Minor,0.943,70.79,0.564
mhnKkEt8X9agUiRlXshZAy,63,0.0355,0.593,184347,0.926,0.0582,0.311,Minor,0.0319,100.011,0.945
blhMpi5eUOihTgj1vGJzDR,24,0.877,0.615,330947,0.721,0,0.771,Minor,0.944,80.29,0.172
qbDRvhWpE6KhoCX6fT7qDV,0,0.985,0.313,558147,0.207,0.872,0.196,Major,0.0367,106.8,0.155
76O7v6xg5FcsXRsgFi5tVW,26,0.784,0.55,316253,0.703,0,0.976,Major,0.931,110.507,0.129
XCnW3qD3K4OVygcGT2dN0B,39,0.797,0.599,247227,0.914,0,0.34,Major,0.949,77.612,0.186
883aQNvzzvuLUoOGI0fYCB,21,0.854,0.413,330160,0.989,0.00662,0.982,Major,0.897,114.342,0.0347
xIbMikmuaU1kah1i25n2SV,65,0.171,0.444,145640,0.943,6.59e-6,0.297,Minor,0.104,125.896,0.411
E6u2dmercWMLISYgxsU9Dv,40,0.764,0.491,202387,0.142,0.74,0.248,Major,0.0361,112.295,0.234
5jGKMwkiGlgfwsGV0dV7yZ,72,5.59e-5,0.404,258467,0.72,0.836,0.0466,Minor,0.0626,121.649,0.475
JkpMLJmN8FKHYuOOgURPOB,31,0.991,0.389,285093,0.0352,0.891,0.0832,Major,0.0468,127.789,0.209
0M79vkb65y53o2vBzLWzuc,33,0.511,0.52,188627,0.436,1.7e-4,0.41,Minor,0.833,86.925,0.593
oFpf2pdnO2RHNHRqXWyF8B,12,0.798,0.541,176518,0.842,0,0.62,Major,0.912,106.51,0.5
2J0sVg51UlWhawHkVfAhKq,29,0.828,0.617,92773,0.869,0,0.97,Major,0.96,61.2,0.125
z2Zi8t6Y3uwg4cnkqNgnRh,55,0.00956,0.401,209613,0.723,4.76e-5,0.0444,Major,0.0408,116.023,0.781
Ua36yvIZ6902Ixurk00HIx,19,0.743,0.6,138507,0.177,0,0.126,Minor,0.943,65.605,0.479
p5xXzdTO3bYWABfH0hBZzi,25,0.783,0.6,173267,0.827,0,0.725,Minor,0.905,92.542,0.646
UGfyctVXP1EW9zpxgUyBhB,35,0.995,0.45,306120,0.00375,0.917,0.108,Major,0.0545,75.891,0.0817
LQAzlb2IPhyDZT7ZFbCZ9v,14,0.785,0.575,137373,0.801,0,0.797,Minor,0.82,67.321,0.561
hppK4yIWSzYErBwdp6icvi,20,0.987,0.441,369151,0.841,0.00376,0.811,Major,0.915,151.11,0.0794
